È ò å ð à ö è ÿ : | | 0 
|[0.59411849 1.02690446 0.36060453]| |[ 1.09211791 10.7136921   0.71098928]| |[0.58963977 0.90749998 0.34053878]| |[0.53953568 0.44870783 0.33026586]| |[0.34390071 0.35246909 0.192445  ]| |[0.31219783 0.33612576 0.17565649]| |[0.4666935  0.3589878  0.29103953]| |[0.39957867 0.74753901 0.23723455]| |[ 0.74888817 10.38362009  0.5152022 ]| |[0.22620098 0.55708473 0.13842605]|
|[0.71670319 0.52701807 0.4707732 ]| |[0.58963977 0.90749998 0.34053878]| |[0.65356987 0.49276903 0.41514037]| |[0.37408612 0.43683012 0.21052521]| |[0.28329667 0.28007836 0.15988504]| |[0.26851206 0.25466219 0.15219879]| |[0.29509751 0.37670602 0.16864843]| |[0.51641211 0.33842911 0.34021796]| |[0.30722449 0.6340287  0.18451134]| |[0.37179752 0.19641508 0.25525851]|
|[0.38575254 0.49895803 0.22826953]| |[0.53953568 0.44870783 0.33026586]| |[0.37408612 0.43683012 0.21052521]| |[0.28602958 0.28060347 0.16332069]| |[0.21804914 0.20328304 0.11852326]| |[0.19685086 0.19122249 0.10739404]| |[0.23470276 0.22071811 0.13630364]| |[0.24749733 0.3329755  0.14297584]| |[0.33545742 0.23336775 0.21815222]| |[0.13927264 0.23472506 0.08296233]|
|[0.30700857 0.30655803 0.18123957]| |[0.34390071 0.35246909 0.192445  ]| |[0.28329667 0.28007836 0.15988504]| |[0.21804914 0.20328304 0.11852326]| |[0.16329245 0.16451728 0.08725549]| |[0.15153059 0.1488766  0.08119601]| |[0.16748896 0.16127875 0.09212098]| |[0.19326505 0.18452355 0.11221708]| |[0.17139876 0.19854904 0.09951361]| |[0.11848727 0.1056128  0.07163021]|
|[0.29252354 0.27873951 0.17318113]| |[0.31219783 0.33612576 0.17565649]| |[0.26851206 0.25466219 0.15219879]| |[0.19685086 0.19122249 0.10739404]| |[0.15153059 0.1488766  0.08119601]| |[0.13793739 0.1376561  0.07415085]| |[0.15458711 0.14997735 0.08532667]| |[0.18274493 0.17171612 0.10664502]| |[0.1596742  0.19027837 0.09321436]| |[0.11383034 0.09891177 0.06909603]|
|[0.30334417 0.43550033 0.18237049]| |[0.4666935  0.3589878  0.29103953]| |[0.29509751 0.37670602 0.16864843]| |[0.23470276 0.22071811 0.13630364]| |[0.16748896 0.16127875 0.09212098]| |[0.15458711 0.14997735 0.08532667]| |[0.19420937 0.17897106 0.11480429]| |[0.20274313 0.29504581 0.11893821]| |[0.30226781 0.19566378 0.19988459]| |[0.11614871 0.21603485 0.07028742]|
|[0.57163968 0.3592705  0.38846951]| |[0.39957867 0.74753901 0.23723455]| |[0.51641211 0.33842911 0.34021796]| |[0.24749733 0.3329755  0.14297584]| |[0.19326505 0.18452355 0.11221708]| |[0.18274493 0.17171612 0.10664502]| |[0.20274313 0.29504581 0.11893821]| |[0.42744293 0.24459786 0.29078207]| |[0.22240967 0.55325334 0.13715188]| |[0.32267776 0.14603285 0.22731797]|
|[0.30664565 0.71512126 0.1932037 ]| |[ 0.74888817 10.38362009  0.5152022 ]| |[0.30722449 0.6340287  0.18451134]| |[0.33545742 0.23336775 0.21815222]| |[0.17139876 0.19854904 0.09951361]| |[0.1596742  0.19027837 0.09321436]| |[0.30226781 0.19566378 0.19988459]| |[0.22240967 0.55325334 0.13715188]| |[ 0.5575017  10.22489495  0.4009013 ]| |[0.13121981 0.4334965  0.08326289]|
|[0.40874401 0.20369156 0.28940193]| |[0.22620098 0.55708473 0.13842605]| |[0.37179752 0.19641508 0.25525851]| |[0.13927264 0.23472506 0.08296233]| |[0.11848727 0.1056128  0.07163021]| |[0.11383034 0.09891177 0.06909603]| |[0.11614871 0.21603485 0.07028742]| |[0.32267776 0.14603285 0.22731797]| |[0.13121981 0.4334965  0.08326289]| |[0.2511008  0.08812557 0.1822703 ]|
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
È ò å ð à ö è ÿ : | | 3 1
|[0.42909482 0.78579997 0.27627739]| |[0.84909402 2.24370507 0.54695818]| |[0.46829932 0.72975293 0.27993489]| |[0.46362668 0.3835919  0.28523847]| |[0.29966077 0.32728442 0.17367591]| |[0.27077565 0.31219975 0.157746  ]| |[0.39647957 0.29974344 0.24793678]| |[0.30426729 0.57531797 0.18650803]| |[0.53789781 1.95849791 0.36446557]| |[0.16263992 0.39593809 0.10245006]|
|[0.84909402 2.24370507 0.54695818]| |[2.3185305  1.05018357 2.04337009]| |[0.78747049 2.22261619 0.48813722]| |[0.43274809 0.54554292 0.24435671]| |[0.36250303 0.33965124 0.20596066]| |[0.3449731  0.3084834  0.19660441]| |[0.33704215 0.47234049 0.19322864]| |[0.61389851 2.03814842 0.39336035]| |[1.99386559 0.70177766 1.86260608]| |[0.41917059 1.87238871 0.27913796]|
|[0.46829932 0.72975293 0.27993489]| |[0.78747049 2.22261619 0.48813722]| |[0.46761853 0.64801407 0.26581617]| |[0.42529138 0.36026454 0.25090701]| |[0.28758933 0.29118092 0.15896177]| |[0.25993227 0.27642431 0.14437437]| |[0.36004842 0.28259378 0.21607766]| |[0.30628445 0.50852695 0.17863321]| |[0.50018249 1.95083546 0.32714327]| |[0.16727547 0.35454234 0.1003858 ]|
|[0.46362668 0.3835919  0.28523847]| |[0.43274809 0.54554292 0.24435671]| |[0.42529138 0.36026454 0.25090701]| |[0.28362135 0.29779708 0.15645007]| |[0.21977442 0.21610064 0.12018972]| |[0.20642932 0.1951925  0.1132407 ]| |[0.21817328 0.24668828 0.12197623]| |[0.31146338 0.23616853 0.18997773]| |[0.21197327 0.33682991 0.12388848]| |[0.20426929 0.13091419 0.129961  ]|
|[0.29966077 0.32728442 0.17367591]| |[0.36250303 0.33965124 0.20596066]| |[0.28758933 0.29118092 0.15896177]| |[0.21977442 0.21610064 0.12018972]| |[0.17525144 0.16458762 0.09399264]| |[0.1579267  0.15295122 0.08496633]| |[0.17369689 0.16620055 0.09605369]| |[0.18457992 0.20144243 0.1042965 ]| |[0.1944683  0.1698291  0.11562715]| |[0.10250248 0.12433347 0.0595308 ]|
|[0.27077565 0.31219975 0.157746  ]| |[0.3449731  0.3084834  0.19660441]| |[0.25993227 0.27642431 0.14437437]| |[0.20642932 0.1951925  0.1132407 ]| |[0.1579267  0.15295122 0.08496633]| |[0.14538976 0.13956393 0.07845024]| |[0.16147235 0.15340887 0.08961642]| |[0.17067325 0.19096067 0.09690207]| |[0.18576143 0.15827735 0.11090294]| |[0.09534733 0.11960308 0.05567396]|
|[0.39647957 0.29974344 0.24793678]| |[0.33704215 0.47234049 0.19322864]| |[0.36004842 0.28259378 0.21607766]| |[0.21817328 0.24668828 0.12197623]| |[0.17369689 0.16620055 0.09605369]| |[0.16147235 0.15340887 0.08961642]| |[0.17276061 0.20631698 0.0979168 ]| |[0.27050731 0.19219647 0.1678603 ]| |[0.17280577 0.30286973 0.10254261]| |[0.18376099 0.10837904 0.11872224]|
|[0.30426729 0.57531797 0.18650803]| |[0.61389851 2.03814842 0.39336035]| |[0.30628445 0.50852695 0.17863321]| |[0.31146338 0.23616853 0.18997773]| |[0.18457992 0.20144243 0.1042965 ]| |[0.17067325 0.19096067 0.09690207]| |[0.27050731 0.19219647 0.1678603 ]| |[0.21082743 0.41671865 0.12612968]| |[0.41418693 1.86920549 0.27868988]| |[0.11829444 0.302886   0.07278917]|
|[0.53789781 1.95849791 0.36446557]| |[1.99386559 0.70177766 1.86260608]| |[0.50018249 1.95083546 0.32714327]| |[0.21197327 0.33682991 0.12388848]| |[0.1944683  0.1698291  0.11562715]| |[0.18576143 0.15827735 0.11090294]| |[0.17280577 0.30286973 0.10254261]| |[0.41418693 1.86920549 0.27868988]| |[1.84560095 0.50723384 1.77762075]| |[0.29850547 1.78329667 0.20733101]|
|[0.16263992 0.39593809 0.10245006]| |[0.41917059 1.87238871 0.27913796]| |[0.16727547 0.35454234 0.1003858 ]| |[0.20426929 0.13091419 0.129961  ]| |[0.10250248 0.12433347 0.0595308 ]| |[0.09534733 0.11960308 0.05567396]| |[0.18376099 0.10837904 0.11872224]| |[0.11829444 0.302886   0.07278917]| |[0.29850547 1.78329667 0.20733101]| |[0.06717552 0.22509738 0.04244189]|
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
È ò å ð à ö è ÿ : | | 3 2
|[0.620997   1.10958298 0.41523326]| |[1.17255355 0.83909631 0.91435902]| |[0.63162486 1.06895723 0.39374612]| |[0.35525802 0.47528565 0.20816666]| |[0.32155807 0.30541724 0.18838055]| |[0.30546965 0.27606258 0.17952989]| |[0.27111785 0.40493421 0.16100427]| |[0.47143764 0.9047081  0.30310412]| |[0.9071995  0.51858172 0.75992555]| |[0.29749619 0.76491436 0.19860373]|
|[1.17255355 0.83909631 0.91435902]| |[0.9145658  2.44262187 0.55652627]| |[1.13129029 0.75875765 0.8520135 ]| |[0.52188347 0.69108278 0.30547233]| |[0.34458584 0.36315214 0.19133087]| |[0.3110033  0.34560464 0.17355704]| |[0.44162731 0.59776616 0.26265117]| |[0.94319666 0.58384421 0.74940433]| |[0.55808772 2.07780248 0.35646299]| |[0.78495298 0.38559806 0.65972011]|
|[0.63162486 1.06895723 0.39374612]| |[1.13129029 0.75875765 0.8520135 ]| |[0.59310709 0.99878664 0.35435042]| |[0.35435955 0.42396528 0.19764154]| |[0.30203037 0.28275162 0.16876878]| |[0.28587875 0.25562395 0.16021814]| |[0.27138539 0.35868597 0.1534677 ]| |[0.44187305 0.84232012 0.27251433]| |[0.861019   0.47150652 0.70272484]| |[0.28381486 0.70920912 0.18179743]|
|[0.35525802 0.47528565 0.20816666]| |[0.52188347 0.69108278 0.30547233]| |[0.35435955 0.42396528 0.19764154]| |[0.30765917 0.27492101 0.17333176]| |[0.22659506 0.22211286 0.1231243 ]| |[0.20369342 0.20885339 0.11111652]| |[0.25144232 0.21065659 0.14367301]| |[0.22356361 0.30953689 0.12749382]| |[0.29821501 0.47766728 0.18325651]| |[0.11816928 0.19846498 0.06911988]|
|[0.32155807 0.30541724 0.18838055]| |[0.34458584 0.36315214 0.19133087]| |[0.30203037 0.28275162 0.16876878]| |[0.22659506 0.22211286 0.1231243 ]| |[0.17851172 0.17373301 0.09581662]| |[0.16564535 0.1566705  0.08911475]| |[0.17213054 0.17649679 0.09450934]| |[0.2036341  0.18149187 0.11666718]| |[0.16526827 0.19497871 0.0947413 ]| |[0.11953923 0.10048002 0.0709326 ]|
|[0.30546965 0.27606258 0.17952989]| |[0.3110033  0.34560464 0.17355704]| |[0.28587875 0.25562395 0.16021814]| |[0.20369342 0.20885339 0.11111652]| |[0.16564535 0.1566705  0.08911475]| |[0.15102028 0.14427302 0.0814549 ]| |[0.15807225 0.16440423 0.08712195]| |[0.19229098 0.16783918 0.11060614]| |[0.15303849 0.18617987 0.08817052]| |[0.11433883 0.09351344 0.06812651]|
|[0.27111785 0.40493421 0.16100427]| |[0.44162731 0.59776616 0.26265117]| |[0.27138539 0.35868597 0.1534677 ]| |[0.25144232 0.21065659 0.14367301]| |[0.17213054 0.17649679 0.09450934]| |[0.15807225 0.16440423 0.08712195]| |[0.20717803 0.16607337 0.12021173]| |[0.17744616 0.26822251 0.1026146 ]| |[0.26132162 0.43966131 0.16317418]| |[0.09535268 0.17743237 0.05656413]|
|[0.47143764 0.9047081  0.30310412]| |[0.94319666 0.58384421 0.74940433]| |[0.44187305 0.84232012 0.27251433]| |[0.22356361 0.30953689 0.12749382]| |[0.2036341  0.18149187 0.11666718]| |[0.19229098 0.16783918 0.11060614]| |[0.17744616 0.26822251 0.1026146 ]| |[0.3433308  0.75032108 0.21830317]| |[0.78103997 0.38423707 0.65804795]| |[0.22977168 0.66260395 0.15127152]|
|[0.9071995  0.51858172 0.75992555]| |[0.55808772 2.07780248 0.35646299]| |[0.861019   0.47150652 0.70272484]| |[0.29821501 0.47766728 0.18325651]| |[0.16526827 0.19497871 0.0947413 ]| |[0.15303849 0.18617987 0.08817052]| |[0.26132162 0.43966131 0.16317418]| |[0.78103997 0.38423707 0.65804795]| |[0.36961593 1.88289103 0.24654594]| |[0.70343029 0.26679247 0.61269141]|
|[0.29749619 0.76491436 0.19860373]| |[0.78495298 0.38559806 0.65972011]| |[0.28381486 0.70920912 0.18179743]| |[0.11816928 0.19846498 0.06911988]| |[0.11953923 0.10048002 0.0709326 ]| |[0.11433883 0.09351344 0.06812651]| |[0.09535268 0.17743237 0.05656413]| |[0.22977168 0.66260395 0.15127152]| |[0.70343029 0.26679247 0.61269141]| |[0.15691842 0.61494098 0.10662657]|
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
È ò å ð à ö è ÿ : | | 3 3
|[0.86367252 0.64644584 0.64313935]| |[0.71563764 1.37430103 0.44313118]| |[0.8220024  0.62599144 0.58029883]| |[0.43772956 0.52050319 0.26239452]| |[0.29518253 0.32886063 0.17051124]| |[0.26558216 0.31194446 0.15401565]| |[0.36353913 0.43576215 0.22128884]| |[0.66416029 0.46049079 0.4900283 ]| |[0.40756735 1.05900989 0.26346841]| |[0.53677334 0.28207748 0.41492133]|
|[0.71563764 1.37430103 0.44313118]| |[1.44589654 0.86422528 1.05685176]| |[0.69027709 1.2708003  0.40793367]| |[0.5700421  0.50799172 0.36364478]| |[0.3678983  0.3817956  0.20616783]| |[0.34838657 0.34909639 0.19587345]| |[0.47252423 0.42777664 0.31123339]| |[0.50348439 1.08079647 0.30653294]| |[1.09093402 0.51490252 0.8502604 ]| |[0.30702091 0.88442875 0.19369716]|
|[0.8220024  0.62599144 0.58029883]| |[0.69027709 1.2708003  0.40793367]| |[0.76072438 0.5719208  0.51634946]| |[0.4155969  0.47840251 0.23764809]| |[0.28940911 0.29934324 0.15917774]| |[0.26022649 0.28319471 0.14375567]| |[0.34394528 0.39758283 0.19962377]| |[0.60021962 0.42105593 0.42923514]| |[0.39498255 0.97382444 0.2442563 ]| |[0.47102977 0.2629908  0.35679566]|
|[0.43772956 0.52050319 0.26239452]| |[0.5700421  0.50799172 0.36364478]| |[0.4155969  0.47840251 0.23764809]| |[0.27820201 0.30577984 0.15274212]| |[0.23539774 0.22254957 0.12852442]| |[0.2207212  0.20010209 0.1208306 ]| |[0.20926402 0.24982947 0.11620733]| |[0.29062238 0.35131767 0.17094132]| |[0.35321524 0.2859336  0.24529119]| |[0.17339132 0.24971324 0.10574192]|
|[0.29518253 0.32886063 0.17051124]| |[0.3678983  0.3817956  0.20616783]| |[0.28940911 0.29934324 0.15917774]| |[0.23539774 0.22254957 0.12852442]| |[0.18585167 0.1779329  0.09970185]| |[0.16718294 0.16520757 0.08992798]| |[0.18517494 0.1690482  0.10217895]| |[0.18089933 0.20164661 0.10147375]| |[0.18738182 0.20648038 0.10900092]| |[0.09630194 0.11688947 0.05541128]|
|[0.26558216 0.31194446 0.15401565]| |[0.34838657 0.34909639 0.19587345]| |[0.26022649 0.28319471 0.14375567]| |[0.2207212  0.20010209 0.1208306 ]| |[0.16718294 0.16520757 0.08992798]| |[0.15353255 0.15080478 0.08279107]| |[0.17192467 0.1552485  0.09519772]| |[0.1664114  0.19027563 0.09373557]| |[0.17767392 0.19463489 0.10380467]| |[0.08917165 0.11157089 0.05153011]|
|[0.36353913 0.43576215 0.22128884]| |[0.47252423 0.42777664 0.31123339]| |[0.34394528 0.39758283 0.19962377]| |[0.20926402 0.24982947 0.11620733]| |[0.18517494 0.1690482  0.10217895]| |[0.17192467 0.1552485  0.09519772]| |[0.16188626 0.20567981 0.09092441]| |[0.24552804 0.30657416 0.14675296]| |[0.31465235 0.24880532 0.22417642]| |[0.15065849 0.22779434 0.0933341 ]|
|[0.66416029 0.46049079 0.4900283 ]| |[0.50348439 1.08079647 0.30653294]| |[0.60021962 0.42105593 0.42923514]| |[0.29062238 0.35131767 0.17094132]| |[0.18089933 0.20164661 0.10147375]| |[0.1664114  0.19027563 0.09373557]| |[0.24552804 0.30657416 0.14675296]| |[0.50844796 0.32253655 0.3786077 ]| |[0.30484752 0.88846222 0.19392198]| |[0.42639858 0.20924324 0.33165124]|
|[0.40756735 1.05900989 0.26346841]| |[1.09093402 0.51490252 0.8502604 ]| |[0.39498255 0.97382444 0.2442563 ]| |[0.35321524 0.2859336  0.24529119]| |[0.18738182 0.20648038 0.10900092]| |[0.17767392 0.19463489 0.10380467]| |[0.31465235 0.24880532 0.22417642]| |[0.30484752 0.88846222 0.19392198]| |[0.90760328 0.33202402 0.73739496]| |[0.19572662 0.76954062 0.12853942]|
|[0.53677334 0.28207748 0.41492133]| |[0.30702091 0.88442875 0.19369716]| |[0.47102977 0.2629908  0.35679566]| |[0.17339132 0.24971324 0.10574192]| |[0.09630194 0.11688947 0.05541128]| |[0.08917165 0.11157089 0.05153011]| |[0.15065849 0.22779434 0.0933341 ]| |[0.42639858 0.20924324 0.33165124]| |[0.19572662 0.76954062 0.12853942]| |[0.38386228 0.1380856  0.30672063]|
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
È ò å ð à ö è ÿ : | | 3 4
|[0.51943028 0.99839609 0.33886393]| |[1.05743095 0.69838294 0.72784677]| |[0.55159551 0.91232126 0.33429237]| |[0.49740529 0.437547   0.31487012]| |[0.31517972 0.33802001 0.18341547]| |[0.29674662 0.30830596 0.17339448]| |[0.41409289 0.36092571 0.26783345]| |[0.38557166 0.74313289 0.24013843]| |[0.73022219 0.38891626 0.53450197]| |[0.21971151 0.57638437 0.14139204]|
|[1.05743095 0.69838294 0.72784677]| |[0.7779672  1.43864178 0.45726791]| |[0.97263325 0.65526562 0.65066748]| |[0.48885214 0.63388293 0.27910246]| |[0.37899579 0.36645165 0.21751751]| |[0.34470808 0.3468396  0.19917868]| |[0.40134414 0.53810879 0.2325589 ]| |[0.77890839 0.47117304 0.54325989]| |[0.42880649 1.06154046 0.26259183]| |[0.59399089 0.27975142 0.43156507]|
|[0.55159551 0.91232126 0.33429237]| |[0.97263325 0.65526562 0.65066748]| |[0.53766973 0.82127072 0.31051405]| |[0.45940927 0.40356666 0.2783861 ]| |[0.30571443 0.31206851 0.16923987]| |[0.28769155 0.283692   0.15978338]| |[0.37471068 0.33236914 0.23300239]| |[0.37678291 0.65883668 0.22373504]| |[0.6653838  0.36718637 0.47590114]| |[0.21891075 0.50499964 0.1344477 ]|
|[0.49740529 0.437547   0.31487012]| |[0.48885214 0.63388293 0.27910246]| |[0.45940927 0.40356666 0.2783861 ]| |[0.31136116 0.31474811 0.17302081]| |[0.23192839 0.23235996 0.12583365]| |[0.20776459 0.21774623 0.11308625]| |[0.249731   0.24756249 0.14056735]| |[0.32727259 0.2796923  0.20725418]| |[0.25693121 0.4084142  0.15264568]| |[0.22572826 0.1632709  0.15120189]|
|[0.31517972 0.33802001 0.18341547]| |[0.37899579 0.36645165 0.21751751]| |[0.30571443 0.31206851 0.16923987]| |[0.23192839 0.23235996 0.12583365]| |[0.19068776 0.18303969 0.10247295]| |[0.17659066 0.16473924 0.09511834]| |[0.17402889 0.18272017 0.09530916]| |[0.19952588 0.2059458  0.11291723]| |[0.19603148 0.18882728 0.11874354]| |[0.10947053 0.12312302 0.0638604 ]|
|[0.29674662 0.30830596 0.17339448]| |[0.34470808 0.3468396  0.19917868]| |[0.28769155 0.283692   0.15978338]| |[0.20776459 0.21774623 0.11308625]| |[0.17659066 0.16473924 0.09511834]| |[0.16077717 0.15132371 0.0868427 ]| |[0.15927578 0.16955262 0.08747975]| |[0.1869178  0.19192224 0.10625079]| |[0.18396259 0.17902427 0.11217965]| |[0.10352202 0.11630913 0.06068682]|
|[0.41409289 0.36092571 0.26783345]| |[0.40134414 0.53810879 0.2325589 ]| |[0.37471068 0.33236914 0.23300239]| |[0.249731   0.24756249 0.14056735]| |[0.17402889 0.18272017 0.09530916]| |[0.15927578 0.16955262 0.08747975]| |[0.20126105 0.20147221 0.11493019]| |[0.28137529 0.23478065 0.18233638]| |[0.21720915 0.36987081 0.13110317]| |[0.20401024 0.14062396 0.13919202]|
|[0.38557166 0.74313289 0.24013843]| |[0.77890839 0.47117304 0.54325989]| |[0.37678291 0.65883668 0.22373504]| |[0.32727259 0.2796923  0.20725418]| |[0.19952588 0.2059458  0.11291723]| |[0.1869178  0.19192224 0.10625079]| |[0.28137529 0.23478065 0.18233638]| |[0.27390631 0.56313633 0.1673144 ]| |[0.57949747 0.27872469 0.42671542]| |[0.1651204  0.45485445 0.10417312]|
|[0.73022219 0.38891626 0.53450197]| |[0.42880649 1.06154046 0.26259183]| |[0.6653838  0.36718637 0.47590114]| |[0.25693121 0.4084142  0.15264568]| |[0.19603148 0.18882728 0.11874354]| |[0.18396259 0.17902427 0.11217965]| |[0.21720915 0.36987081 0.13110317]| |[0.57949747 0.27872469 0.42671542]| |[0.25556699 0.85708743 0.16282447]| |[0.4718296  0.17379404 0.35755124]|
|[0.21971151 0.57638437 0.14139204]| |[0.59399089 0.27975142 0.43156507]| |[0.21891075 0.50499964 0.1344477 ]| |[0.22572826 0.1632709  0.15120189]| |[0.10947053 0.12312302 0.0638604 ]| |[0.10352202 0.11630913 0.06068682]| |[0.20401024 0.14062396 0.13919202]| |[0.1651204  0.45485445 0.10417312]| |[0.4718296  0.17379404 0.35755124]| |[0.10130491 0.3844061  0.06586074]|
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
È ò å ð à ö è ÿ : | | 3 5
|[0.7783145  0.53721259 0.54073773]| |[0.60631233 1.081764   0.36746236]| |[0.76569997 0.54115428 0.49945221]| |[0.40197363 0.54304076 0.23756804]| |[0.34194114 0.32572389 0.20150984]| |[0.31292096 0.3064613  0.18510742]| |[0.32303354 0.45706248 0.19365154]| |[0.59048703 0.37291783 0.39963698]| |[0.31486534 0.7302828  0.19785465]| |[0.4166306  0.20761478 0.29410478]|
|[0.60631233 1.081764   0.36746236]| |[ 1.15754241 10.72957981  0.7478015 ]| |[0.60800763 0.96773472 0.35055015]| |[0.59220614 0.46934422 0.35971636]| |[0.36772513 0.39512125 0.20567854]| |[0.34559955 0.36184133 0.19412879]| |[0.49287345 0.38294408 0.30582498]| |[0.41630846 0.77136589 0.24637082]| |[ 0.76713557 10.39366166  0.52561149]| |[0.23109657 0.56709258 0.1410769 ]|
|[0.76569997 0.54115428 0.49945221]| |[0.60800763 0.96773472 0.35055015]| |[0.70969546 0.51223038 0.44656298]| |[0.3959806  0.48527458 0.22257398]| |[0.32361642 0.30369458 0.18226486]| |[0.29386155 0.28567279 0.16636653]| |[0.31850478 0.40180919 0.1815023 ]| |[0.53906121 0.35438256 0.35304238]| |[0.317484   0.65135878 0.1901011 ]| |[0.3811872  0.20122488 0.26061129]|
|[0.40197363 0.54304076 0.23756804]| |[0.59220614 0.46934422 0.35971636]| |[0.3959806  0.48527458 0.22257398]| |[0.32899308 0.30308458 0.18719793]| |[0.24183225 0.23862504 0.13169664]| |[0.22547936 0.21512624 0.12317482]| |[0.25801576 0.24212873 0.14936908]| |[0.26320958 0.35345674 0.15159293]| |[0.35095226 0.24332333 0.22691916]| |[0.14427432 0.24310211 0.08570411]|
|[0.34194114 0.32572389 0.20150984]| |[0.36772513 0.39512125 0.20567854]| |[0.32361642 0.30369458 0.18226486]| |[0.24183225 0.23862504 0.13169664]| |[0.19391424 0.18758278 0.10415728]| |[0.17410822 0.17364282 0.09374172]| |[0.18747803 0.18199067 0.10313381]| |[0.21117445 0.19925171 0.12225058]| |[0.18144926 0.2117481  0.10507171]| |[0.12557686 0.11060539 0.07562588]|
|[0.31292096 0.3064613  0.18510742]| |[0.34559955 0.36184133 0.19412879]| |[0.29386155 0.28567279 0.16636653]| |[0.22547936 0.21512624 0.12317482]| |[0.17410822 0.17364282 0.09374172]| |[0.15956719 0.15805984 0.08608665]| |[0.17285575 0.16767483 0.09548091]| |[0.19681495 0.18664258 0.11447254]| |[0.17057347 0.19997737 0.09930143]| |[0.11887353 0.10461408 0.07192353]|
|[0.32303354 0.45706248 0.19365154]| |[0.49287345 0.38294408 0.30582498]| |[0.31850478 0.40180919 0.1815023 ]| |[0.25801576 0.24212873 0.14936908]| |[0.18747803 0.18199067 0.10313381]| |[0.17285575 0.16767483 0.09548091]| |[0.20983913 0.194185   0.12351741]| |[0.21498897 0.30773138 0.12572987]| |[0.31141425 0.20415129 0.20504905]| |[0.12060764 0.22083978 0.07276451]|
|[0.59048703 0.37291783 0.39963698]| |[0.41630846 0.77136589 0.24637082]| |[0.53906121 0.35438256 0.35304238]| |[0.26320958 0.35345674 0.15159293]| |[0.21117445 0.19925171 0.12225058]| |[0.19681495 0.18664258 0.11447254]| |[0.21498897 0.30773138 0.12572987]| |[0.43820516 0.25383544 0.29687332]| |[0.22881468 0.5611769  0.14068998]| |[0.32687654 0.14924338 0.22971886]|
|[0.31486534 0.7302828  0.19785465]| |[ 0.76713557 10.39366166  0.52561149]| |[0.317484   0.65135878 0.1901011 ]| |[0.35095226 0.24332333 0.22691916]| |[0.18144926 0.2117481  0.10507171]| |[0.17057347 0.19997737 0.09930143]| |[0.31141425 0.20415129 0.20504905]| |[0.22881468 0.5611769  0.14068998]| |[ 0.56337873 10.22909038  0.40427013]| |[0.13336413 0.43668246 0.08444206]|
|[0.4166306  0.20761478 0.29410478]| |[0.23109657 0.56709258 0.1410769 ]| |[0.3811872  0.20122488 0.26061129]| |[0.14427432 0.24310211 0.08570411]| |[0.12557686 0.11060539 0.07562588]| |[0.11887353 0.10461408 0.07192353]| |[0.12060764 0.22083978 0.07276451]| |[0.32687654 0.14924338 0.22971886]| |[0.13336413 0.43668246 0.08444206]| |[0.25279952 0.08916912 0.18325143]|
- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
È ò å ð à ö è ÿ : | | 3 6
|[0.43745931 0.8273282  0.28128809]| |[0.89872444 2.25586786 0.57606126]| |[0.48190387 0.7775655  0.28766196]| |[0.50395966 0.39960669 0.30875329]| |[0.31741345 0.3615412  0.18395963]| |[0.29665584 0.33211589 0.17267933]| |[0.41583918 0.31918853 0.25933221]| |[0.31731998 0.59357919 0.19394661]| |[0.55126308 1.96667073 0.37240683]| |[0.1664586 0.4035506 0.1046067]|
|[0.89872444 2.25586786 0.57606126]| |[2.33462252 1.1114259  2.0520983 ]| |[0.84460291 2.24011647 0.52019304]| |[0.45306012 0.59502387 0.25553809]| |[0.40362325 0.36211625 0.22884051]| |[0.36942915 0.34005666 0.21030671]| |[0.36066496 0.49679409 0.20622131]| |[0.63599678 2.05407178 0.40590152]| |[2.00397109 0.7187218  1.86810601]| |[0.42833763 1.87706951 0.28437352]|
|[0.48190387 0.7775655  0.28766196]| |[0.84460291 2.24011647 0.52019304]| |[0.48696702 0.70070269 0.27641311]| |[0.47178132 0.38101741 0.27683612]| |[0.31049567 0.32921637 0.17166838]| |[0.29025215 0.30024529 0.16112393]| |[0.38373059 0.30480603 0.22940203]| |[0.32216513 0.52965107 0.18732495]| |[0.51622704 1.96061239 0.33625718]| |[0.17210846 0.3632649  0.10301783]|
